galaxy,radius_kpc,vobs_kms,errv_kms,carrier_id,formula_id,selected_spin_normalization_route,beta_cl_value,v_carrier_kms,v_beta_cl_transfer_kms,construction_used_vobs,scoring_used_vobs,endpoint_validation_claim,claim_boundary
UGC11455,2.47,113.0,10.4,BARYONIC_050_FAST_PACKET,BETA_CL_TRANSFER_SOURCE_FROZEN,BULLOCK_DISK_CONVERSION,2.0,112.53761726640565,159.15222461530345,False,True,False,ugc12506_beta_closure_transfer_scoring_runner_not_endpoint
UGC11455,3.08,136.0,7.59,BARYONIC_050_FAST_PACKET,BETA_CL_TRANSFER_SOURCE_FROZEN,BULLOCK_DISK_CONVERSION,2.0,121.09733832747933,171.2574982300045,False,True,False,ugc12506_beta_closure_transfer_scoring_runner_not_endpoint
UGC11455,3.68,150.0,7.75,BARYONIC_050_FAST_PACKET,BETA_CL_TRANSFER_SOURCE_FROZEN,BULLOCK_DISK_CONVERSION,2.0,127.91574336257442,180.90017910438894,False,True,False,ugc12506_beta_closure_transfer_scoring_runner_not_endpoint
UGC11455,4.32,171.0,9.19,BARYONIC_050_FAST_PACKET,BETA_CL_TRANSFER_SOURCE_FROZEN,BULLOCK_DISK_CONVERSION,2.0,134.49878084949322,190.21,False,True,False,ugc12506_beta_closure_transfer_scoring_runner_not_endpoint
UGC11455,4.91,192.0,9.16,BARYONIC_050_FAST_PACKET,BETA_CL_TRANSFER_SOURCE_FROZEN,BULLOCK_DISK_CONVERSION,2.0,140.4386202225015,198.61020139962602,False,True,False,ugc12506_beta_closure_transfer_scoring_runner_not_endpoint
UGC11455,5.53,197.0,9.96,BARYONIC_050_FAST_PACKET,BETA_CL_TRANSFER_SOURCE_FROZEN,BULLOCK_DISK_CONVERSION,2.0,150.67751673690404,213.09018771402873,False,True,False,ugc12506_beta_closure_transfer_scoring_runner_not_endpoint
UGC11455,6.17,195.0,12.4,BARYONIC_050_FAST_PACKET,BETA_CL_TRANSFER_SOURCE_FROZEN,BULLOCK_DISK_CONVERSION,2.0,162.8042653003907,230.24,False,True,False,ugc12506_beta_closure_transfer_scoring_runner_not_endpoint
UGC11455,6.78,196.0,7.09,BARYONIC_050_FAST_PACKET,BETA_CL_TRANSFER_SOURCE_FROZEN,BULLOCK_DISK_CONVERSION,2.0,179.01916335968056,253.1713287479449,False,True,False,ugc12506_beta_closure_transfer_scoring_runner_not_endpoint
UGC11455,7.38,216.0,5.99,BARYONIC_050_FAST_PACKET,BETA_CL_TRANSFER_SOURCE_FROZEN,BULLOCK_DISK_CONVERSION,2.0,194.8462133324638,275.55415747181166,False,True,False,ugc12506_beta_closure_transfer_scoring_runner_not_endpoint
UGC11455,8.0,225.0,5.24,BARYONIC_050_FAST_PACKET,BETA_CL_TRANSFER_SOURCE_FROZEN,BULLOCK_DISK_CONVERSION,2.0,203.61846871047823,287.96,False,True,False,ugc12506_beta_closure_transfer_scoring_runner_not_endpoint
UGC11455,8.62,240.0,6.15,BARYONIC_050_FAST_PACKET,BETA_CL_TRANSFER_SOURCE_FROZEN,BULLOCK_DISK_CONVERSION,2.0,205.6690783759192,290.86,False,True,False,ugc12506_beta_closure_transfer_scoring_runner_not_endpoint
UGC11455,9.23,247.0,4.37,BARYONIC_050_FAST_PACKET,BETA_CL_TRANSFER_SOURCE_FROZEN,BULLOCK_DISK_CONVERSION,2.0,209.19195694385576,295.8421026493694,False,True,False,ugc12506_beta_closure_transfer_scoring_runner_not_endpoint
UGC11455,9.85,254.0,6.48,BARYONIC_050_FAST_PACKET,BETA_CL_TRANSFER_SOURCE_FROZEN,BULLOCK_DISK_CONVERSION,2.0,214.2198137428002,302.95256592410635,False,True,False,ugc12506_beta_closure_transfer_scoring_runner_not_endpoint
UGC11455,10.43,257.0,7.41,BARYONIC_050_FAST_PACKET,BETA_CL_TRANSFER_SOURCE_FROZEN,BULLOCK_DISK_CONVERSION,2.0,218.68844425346302,309.2721637975199,False,True,False,ugc12506_beta_closure_transfer_scoring_runner_not_endpoint
UGC11455,11.05,273.0,5.38,BARYONIC_050_FAST_PACKET,BETA_CL_TRANSFER_SOURCE_FROZEN,BULLOCK_DISK_CONVERSION,2.0,222.20780915620404,314.2492973739162,False,True,False,ugc12506_beta_closure_transfer_scoring_runner_not_endpoint
UGC11455,11.67,272.0,5.98,BARYONIC_050_FAST_PACKET,BETA_CL_TRANSFER_SOURCE_FROZEN,BULLOCK_DISK_CONVERSION,2.0,224.80053058211405,317.9159591778934,False,True,False,ugc12506_beta_closure_transfer_scoring_runner_not_endpoint
UGC11455,12.19,270.0,20.9,BARYONIC_050_FAST_PACKET,BETA_CL_TRANSFER_SOURCE_FROZEN,BULLOCK_DISK_CONVERSION,2.0,227.12649603249727,321.2053710634366,False,True,False,ugc12506_beta_closure_transfer_scoring_runner_not_endpoint
UGC11455,12.91,279.0,9.4,BARYONIC_050_FAST_PACKET,BETA_CL_TRANSFER_SOURCE_FROZEN,BULLOCK_DISK_CONVERSION,2.0,229.63791411698548,324.7570525793089,False,True,False,ugc12506_beta_closure_transfer_scoring_runner_not_endpoint
UGC11455,14.56,287.0,10.8,BARYONIC_050_FAST_PACKET,BETA_CL_TRANSFER_SOURCE_FROZEN,BULLOCK_DISK_CONVERSION,2.0,232.14569261565032,328.30358694354834,False,True,False,ugc12506_beta_closure_transfer_scoring_runner_not_endpoint
UGC11455,16.63,291.0,10.0,BARYONIC_050_FAST_PACKET,BETA_CL_TRANSFER_SOURCE_FROZEN,BULLOCK_DISK_CONVERSION,2.0,224.96656173751688,318.15076268964054,False,True,False,ugc12506_beta_closure_transfer_scoring_runner_not_endpoint
UGC11455,17.77,286.0,9.67,BARYONIC_050_FAST_PACKET,BETA_CL_TRANSFER_SOURCE_FROZEN,BULLOCK_DISK_CONVERSION,2.0,220.6512345308768,312.0479684279326,False,True,False,ugc12506_beta_closure_transfer_scoring_runner_not_endpoint
UGC11455,18.49,288.0,6.96,BARYONIC_050_FAST_PACKET,BETA_CL_TRANSFER_SOURCE_FROZEN,BULLOCK_DISK_CONVERSION,2.0,218.7949872597633,309.42283836200585,False,True,False,ugc12506_beta_closure_transfer_scoring_runner_not_endpoint
UGC11455,20.24,289.0,6.63,BARYONIC_050_FAST_PACKET,BETA_CL_TRANSFER_SOURCE_FROZEN,BULLOCK_DISK_CONVERSION,2.0,217.1763647361287,307.1337604367192,False,True,False,ugc12506_beta_closure_transfer_scoring_runner_not_endpoint
UGC11455,22.62,288.0,10.0,BARYONIC_050_FAST_PACKET,BETA_CL_TRANSFER_SOURCE_FROZEN,BULLOCK_DISK_CONVERSION,2.0,215.54012631062457,304.81976986409524,False,True,False,ugc12506_beta_closure_transfer_scoring_runner_not_endpoint
UGC11455,24.89,269.0,8.23,BARYONIC_050_FAST_PACKET,BETA_CL_TRANSFER_SOURCE_FROZEN,BULLOCK_DISK_CONVERSION,2.0,209.44919861388823,296.20589730793677,False,True,False,ugc12506_beta_closure_transfer_scoring_runner_not_endpoint
UGC11455,27.06,267.0,7.11,BARYONIC_050_FAST_PACKET,BETA_CL_TRANSFER_SOURCE_FROZEN,BULLOCK_DISK_CONVERSION,2.0,199.97134744757807,282.8021916463873,False,True,False,ugc12506_beta_closure_transfer_scoring_runner_not_endpoint
UGC11455,29.13,272.0,5.36,BARYONIC_050_FAST_PACKET,BETA_CL_TRANSFER_SOURCE_FROZEN,BULLOCK_DISK_CONVERSION,2.0,190.73881762766595,269.74542276005354,False,True,False,ugc12506_beta_closure_transfer_scoring_runner_not_endpoint
UGC11455,31.3,274.0,5.78,BARYONIC_050_FAST_PACKET,BETA_CL_TRANSFER_SOURCE_FROZEN,BULLOCK_DISK_CONVERSION,2.0,182.84029465629288,258.5752244512223,False,True,False,ugc12506_beta_closure_transfer_scoring_runner_not_endpoint
UGC11455,33.46,259.0,5.81,BARYONIC_050_FAST_PACKET,BETA_CL_TRANSFER_SOURCE_FROZEN,BULLOCK_DISK_CONVERSION,2.0,177.0786764407279,250.42706582955446,False,True,False,ugc12506_beta_closure_transfer_scoring_runner_not_endpoint
UGC11455,35.53,272.0,6.69,BARYONIC_050_FAST_PACKET,BETA_CL_TRANSFER_SOURCE_FROZEN,BULLOCK_DISK_CONVERSION,2.0,169.63723692043558,239.90328113637796,False,True,False,ugc12506_beta_closure_transfer_scoring_runner_not_endpoint
UGC11455,37.7,274.0,6.39,BARYONIC_050_FAST_PACKET,BETA_CL_TRANSFER_SOURCE_FROZEN,BULLOCK_DISK_CONVERSION,2.0,162.18595515641914,229.36557740864254,False,True,False,ugc12506_beta_closure_transfer_scoring_runner_not_endpoint
UGC11455,39.87,272.0,5.59,BARYONIC_050_FAST_PACKET,BETA_CL_TRANSFER_SOURCE_FROZEN,BULLOCK_DISK_CONVERSION,2.0,157.85824194510718,223.24526669114397,False,True,False,ugc12506_beta_closure_transfer_scoring_runner_not_endpoint
UGC11455,41.93,266.0,8.82,BARYONIC_050_FAST_PACKET,BETA_CL_TRANSFER_SOURCE_FROZEN,BULLOCK_DISK_CONVERSION,2.0,153.35836641670383,216.88148168988516,False,True,False,ugc12506_beta_closure_transfer_scoring_runner_not_endpoint
